gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000037674,Rfx7,7160,7495.96,7966,4995.57,5094.16,7069,7622.94,5473.87,4382,7095.63
ENSMUSG00000037679,Inf2,7820.01,9464.21,13458.65,9122.09,7303.98,8300.99,6196.62,4567.1,8787.53,9792.96
ENSMUSG00000037681,Esyt3,4470,5941,4389,5561,3478,7713,7885,4888,3439,3807
ENSMUSG00000037683,Armc3,1,0,0,1,0,0,0,0,0,4
ENSMUSG00000037685,Atp8a1,5199,4733,3947,3484,4299,5838,4821,4614,3129,4460.93
ENSMUSG00000037686,Aspg,660,715,606,598,531,917.01,878,703,407,548
ENSMUSG00000037689,Tmem247,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037692,Ahdc1,7205.06,6571.25,9292.59,6485.53,5424.31,6393.21,6677.12,4600,4027,6380.98
ENSMUSG00000037697,Ddhd1,956,751.02,905,928.97,745,703.82,770,600.94,749,1266.67
ENSMUSG00000037703,Lzts3,512,444,584,485,459,398,677.54,363,399.99,475
ENSMUSG00000037705,Tecta,6,7,2,10,47,0,8,1,12,15
ENSMUSG00000037706,Cd81,21902.88,17825.83,19476.65,16786.98,16059.2,15832.58,21556.41,16333.73,15402.43,19145.46
ENSMUSG00000037708,BC061194,6,5,0,6,2,4,4,4,5,9
ENSMUSG00000037709,Fam13a,83,69,71,34,33,49,125,62,72,104
ENSMUSG00000037710,Cisd1,942,658,939,704,709,808.02,958,822,596,1098
ENSMUSG00000037712,Fermt2,1188.01,804,1335,2480,2244,437.78,1423.34,695,2231,2647.53
ENSMUSG00000037716,Ccdc33,9,3,11,5,5,3,13,5,1,4
ENSMUSG00000037720,Tmem33,5594,4513,5349.23,4612.02,4336,5336,6419,5206.99,4290,6469
ENSMUSG00000037722,Gnpnat1,1114.73,653.01,1020.78,874.9,599.78,767.77,1388.08,837.14,731.7,1121.75
ENSMUSG00000037725,Ckap2,1973.65,930,2083,973,1130,840,868,1090,761,1605
ENSMUSG00000037727,Avp,1,1,0,1,0,0,0,0,5,0
ENSMUSG00000037730,Mynn,2101,1766,2247,1652,1460,2130,2572,2112,1670.76,2509
ENSMUSG00000037731,Themis2,82,63,262,58,33,72,140,57,62,74
ENSMUSG00000037736,Limch1,2044.31,1486,2215.07,1117,1343,679,1637.29,851,1044,1777
ENSMUSG00000037737,Actrt3,0,2,1,0,0,2,2,0,0,0
ENSMUSG00000037738,Nek5,5,2,7,0,0,1,2,2,0,0
ENSMUSG00000037740,Mrps26,2048,1729,1960,1503.72,1515.85,1999.48,2142,1743.21,1276,1836.79
ENSMUSG00000037742,Eef1a1,547160.41,405940.64,494174.11,338434.74,292911.78,607682.72,790521.5,612433.77,354822.73,505930.02
ENSMUSG00000037747,Phyhipl,77,69,42,51,40,71,98,38,51,54
ENSMUSG00000037750,Fam222b,889,847,1239,1083,823,878.34,943,772,669,1036
ENSMUSG00000037752,Xkr8,62,39,83,103,101,26,69,47,93,101
ENSMUSG00000037754,Ppp1r16b,116.63,92,96,203,150.81,85.99,169.53,110,233,261
ENSMUSG00000037759,Ptger2,3,8,53,10,7,2,15,1,17,10
ENSMUSG00000037761,Actr5,399,330,382,345,359,331,412,320,332,420
ENSMUSG00000037762,Slc16a9,1691.21,1310,1394,1775,1110,880,1240,1154,1066,1409
ENSMUSG00000037771,Slc32a1,1,0,0,0,0,0,0,0,0,2
ENSMUSG00000037772,Mrpl23,1385.09,1094.48,1030.25,836.2,647.24,1222.98,1606.59,1116.33,780.95,976.74
ENSMUSG00000037773,Pced1a,394,296,315,447,456,302,441,298,495,518
ENSMUSG00000037780,Mbl1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037784,Dzip1l,1073,1043,1233,955,1026,666,921,812,885,1071
ENSMUSG00000037787,Apopt1,1142,890.73,1058,703,718.86,966.21,1346,894,777.6,1291.42
ENSMUSG00000037788,Vopp1,6628,6238,9759.47,3423.96,3767,8558,10353.03,6054,2163,4368
ENSMUSG00000037790,Defb7,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037791,Phf12,2180.95,1968.03,2688,1995,2050,1774.78,2162,1579,1631,2554
ENSMUSG00000037795,N4bp2,2446.09,2452.49,2896,2100,2989,2119,2632.54,1991,2442.99,3396
ENSMUSG00000037797,Adh4,3,3,4,0,1,4,2,5,2,0
ENSMUSG00000037798,Mat1a,0,0,0,1,0,0,0,0,0,1
ENSMUSG00000037801,Iqch,0,0,0,0,2,1,0,2,0,0
ENSMUSG00000037805,Rpl10a,39306.55,27429.16,34840.22,20823.73,21333.18,42366.89,47301.3,41457.4,24062.27,32596.27
ENSMUSG00000037808,Fam76b,2528,2167,2530,1755,1682,2187,3211,2251,2021,3103
ENSMUSG00000037813,D630003M21Rik,76,90,78,83,123,38,204,82,148,214
ENSMUSG00000037815,Ctnna1,21625,21495.53,26105.57,17962.04,18301.02,23785.63,24812.66,18874.04,13841.79,21032.41
ENSMUSG00000037816,Fbxw17,185,164,191,224,235,111,219,159,204,273
ENSMUSG00000037818,3110057O12Rik,362.32,285.57,231.18,360.7,324.93,192.32,333.63,198.23,389.12,512.53
ENSMUSG00000037820,Tgm2,344,255,1405,577,479,201.02,392,212,396,743
ENSMUSG00000037822,Smim14,3595.56,3042,3638,3264,2693.25,3769.15,5772.03,3391,3332,3730.99
ENSMUSG00000037824,Tspan14,3737,3326.01,4022,3938,4228,3127,4623,3028,3038,4911.82
ENSMUSG00000037826,Ppm1k,377,434,437,317,311,285,517,344,315,512
ENSMUSG00000037827,Gm5884,257.45,284.36,299.5,307.95,251.84,402.69,536.67,368.83,231.18,266.26
ENSMUSG00000037833,Sh2d4b,15,13,38,22,26,22,17,23,27,40
ENSMUSG00000037843,Vstm2l,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000037845,Fdxacb1,477,429,406.82,357,244,416,722,559.18,387,557
ENSMUSG00000037846,Rtkn2,52,42,36,27,24,8,20,12,24,26
ENSMUSG00000037847,Nmrk1,209,138,148,184.01,188,106,145,108,162,242
ENSMUSG00000037849,Gm4955,1,0,4,5,0,0,5,0,2,4
ENSMUSG00000037851,Iars,5150.88,4635.9,5961.18,4247.95,5330.59,4625.23,4181.92,3273.98,3015.49,5749.87
ENSMUSG00000037852,Cpe,2390.09,3158.92,2970.99,5985,5620,2628,4993,3789,6431.23,6300
ENSMUSG00000037855,Zfp365,708,825.53,633,449,489,625.99,1224.33,550,446,744
ENSMUSG00000037857,Nufip2,7107.04,6150,7527,7299.34,6358,7101.98,7361,6235.01,5860,8591.02
ENSMUSG00000037860,Aim2,24,24,64,31,23,19,37,26.6,29,62
ENSMUSG00000037868,Egr2,296.23,214,339.03,160,55,371,477,234,134,112
ENSMUSG00000037872,Ackr1,20.33,30,99.6,12,19,21,90,30,26.16,42
ENSMUSG00000037876,Jmjd1c,9432,10525.1,11739.97,10299.02,9345,11937.91,13050.96,9175,8158.99,10455.98
ENSMUSG00000037885,Stk35,3756.72,3944.05,4372,2486,2656.61,4205.99,3810.57,3222,2197.44,2989
ENSMUSG00000037887,Dusp8,2362,2549,3689,3070.99,7212.13,2557,2165,1481,1987,2729
ENSMUSG00000037890,Wdr19,718,563,701,386.01,510.01,440,637,434,453,547
ENSMUSG00000037892,Pcdh18,427.07,333,551.01,1561.99,1003,328,651,419,1440.01,1493
ENSMUSG00000037894,H2afz,12401.34,7122.1,11886.97,6345.81,5696.67,6445.58,10757.56,8583.07,6448.2,10028.02
ENSMUSG00000037896,Rcor1,7958.06,7748.24,8455,6067,6193,6723,6444,5471,3849,7386.91
ENSMUSG00000037902,Sirpa,6546.53,3910,5578,5112.99,5699.01,4134.5,6052.15,4098.85,4190.48,4364
ENSMUSG00000037904,Ankrd9,1238,1206.15,1129,965,1329.93,1458,1047.01,1004,934,1333
ENSMUSG00000037905,Bri3bp,1683,1484,1952,1393,1620,1459.12,1795,1168,943,1688.89
ENSMUSG00000037907,Ankrd13b,1665.94,1732,2315,995.94,1441,1666,1489,1121.08,819,1659
ENSMUSG00000037913,Tmem156,16,8,18,2,2,11,28,7,5,3
ENSMUSG00000037916,Ndufv1,5321.02,4768.98,5334,3841.4,3561,5036,7084,5182.5,3729.1,5638
ENSMUSG00000037921,Ddx60,29,12,32,93,38,17,52,26,70,111
ENSMUSG00000037922,Bank1,0,3,1,9,4,0,13,2,18,9
ENSMUSG00000037924,Olfr16,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037926,Ssh2,2584,2323,2943,2279,2473,2542,2919,1858,2184,3412.09
ENSMUSG00000037933,Bicd2,45343.71,43032.69,41183.34,27729.22,26445.47,50776.99,54865.92,36110.12,23475.72,28668
ENSMUSG00000037935,Smarce1,6147.7,5086.33,5841.67,4381.17,4352.22,4908.37,6877.11,5122.25,3804.17,5393.47
ENSMUSG00000037936,Scarb1,1273,800,1285,1470.87,2367.02,409.05,1071,662,1299,1608
ENSMUSG00000037938,Chchd5,682,410,419,323,342,461,534,404,274,452
ENSMUSG00000037940,Inpp4b,367,500,621,355.95,421,707,701,558,497,783
ENSMUSG00000037942,Crp,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037944,Ccr7,43,17,18,19,15,10,25,67,7,20
ENSMUSG00000037946,Fgd3,298,148,517,809,671,68,295,149,581,501
ENSMUSG00000037949,Ano10,2588,2420,2641,2314,2365,3299,3478.93,2575,2116,2970
ENSMUSG00000037953,A4gnt,5,4,0,2,3,1,0,3,3,0
ENSMUSG00000037957,Wdr20,2525.13,2069.83,2181.53,1924,1752,2478.64,2901,2435,1941.87,2583.81
ENSMUSG00000037958,Ccdc55,949,826,953.92,745,719,889,830,673,581,825
ENSMUSG00000037960,1110007C09Rik,860,861,1135,643,593,886.95,1116.53,843,615,791
ENSMUSG00000037962,Fam101a,24,28,19,54,31,9,35,36,38,58
ENSMUSG00000037965,Zc3h7a,2705.64,2090.92,1813.98,2601,2733,1535,2078.91,1597.24,2949,3725
ENSMUSG00000037966,Ninj1,1334,1060.98,1741,927,1054,1130,1765,1323,883,1275
ENSMUSG00000037971,1110032A03Rik,874.77,766.99,830.07,475,396,716.99,1063.49,737.98,474,653.81
ENSMUSG00000037972,Snn,5360.97,5671.06,5098.99,7436.3,6478,4254,5828.1,3882.48,5447,7981.54
ENSMUSG00000037973,Ccdc129,0,0,3,1,0,0,0,0,0,0
ENSMUSG00000037974,Muc5ac,0,0,5,0,0,0,0,0,2,0
ENSMUSG00000037977,6430571L13Rik,74,36,30,78,45,72,31,46,32,86
ENSMUSG00000037979,Ccdc92,568.94,453,400,439,490,414,470,335,298,570
ENSMUSG00000037984,Neurod6,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037989,Wnk2,2315,1723,2524,887,1514,1153,1590,935,898.97,2766
ENSMUSG00000037990,Sh3rf3,256,281,352,286,323,161,255,153,165,299
ENSMUSG00000037991,Rmi2,165,89,161,92,130,41,90,74,92,134
ENSMUSG00000037992,Rara,1661.75,1691,2299.1,1438,1363,1506,2120,1634,1135,1586
ENSMUSG00000037993,Dhx38,3163,3197,3912,2191,2649,3256,3926,2744.01,1652,2548
ENSMUSG00000037994,Slc9b2,173,100,610,294,299,73,179,253,134,310
ENSMUSG00000037995,Igsf9,2332.7,2384.96,2803.63,905,1333.86,2217.03,2704.1,1849.35,711.7,1496
ENSMUSG00000037996,Slc24a2,126,78,90,12,37,48,42,44,28,59
ENSMUSG00000037997,Parp11,424,364,499,456,434,247,414,287,415,660.99
ENSMUSG00000037999,Arap2,16679.36,20240.99,17023.79,13735.88,12228.64,25436.02,25231.35,18108.69,12192.87,13921.52
ENSMUSG00000038000,Acd,1126,1031,1195,640,778.19,1130,1165.01,800,568.97,802
ENSMUSG00000038002,Cramp1l,4093.6,4012,4967.23,3518,3193,4307.21,4044,3013,2432,3694
ENSMUSG00000038005,2700029M09Rik,1210,912,1192,844,732,994,1360,1150,940,1444
ENSMUSG00000038007,Acer2,2899.14,2539,1907,1192.99,1122,2443,3390,2373,1109,2071.24
ENSMUSG00000038009,Dnajc22,11,1,9,2,4,4,1,1,4,0
ENSMUSG00000038010,Ccdc138,165,118,160,130,129,113,120,80,112.99,167
ENSMUSG00000038011,Dnah10,97,70,38,163,336,90,81,83,123,277
ENSMUSG00000038013,Wipf2,6119.98,7816.92,7779.13,5961.34,5805.5,10015,8123,5819.93,3924,5489
ENSMUSG00000038014,Fam120a,21938.01,20761.99,25218,14903.01,16677,18171.2,20129.84,14839.52,11352,18941.94
ENSMUSG00000038015,Prm2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038020,Rapgefl1,24816.99,26011.72,25401.52,15204.21,18159.69,26951.03,27739.72,20161.22,12415.51,19693.66
ENSMUSG00000038022,Fam188b,290,229,256,225,258,124,332,201,249,394
ENSMUSG00000038023,Atp6v0a2,7949,8388.02,8417,7374.16,7861,10758.61,10751.9,8628,6347.93,8627.28
ENSMUSG00000038024,Dennd4c,7079.55,7328.66,7834.48,6077,5617.22,7965.98,8871.56,6386.39,4867.45,7817.95
ENSMUSG00000038025,Phf2,4008,4904.73,5648,3499,4059,3731,4344.99,2990.98,2397.02,4131
ENSMUSG00000038026,Kcnj9,0,0,2,1,0,0,0,0,0,2
ENSMUSG00000038028,9630033F20Rik,885.99,849,1109,682.22,603.72,652.57,924.02,574.49,566,838.98
ENSMUSG00000038034,Igsf8,3439,3137.13,4180.97,2519,2229,3232.03,4242.05,2967,2120,2517
ENSMUSG00000038037,Socs1,374,255,350,309,325,202,453,331,221,355
ENSMUSG00000038039,Gcc2,2528,2204,2493,1776,1739,2059,2268,1792,1725,2865
ENSMUSG00000038042,Ptpdc1,417,314,413,383.95,427,296,393,282,305,497
ENSMUSG00000038044,Cct8l1,2,5,0,4,5,1,7,0,2,0
ENSMUSG00000038045,Sult6b1,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000038046,Rnmtl1,614,591,809,569,353,712,642,675,553,756.94
ENSMUSG00000038047,Haus6,1572,1012,1521,974.26,1051,892,1176.38,879.45,881,1678
ENSMUSG00000038048,Cntnap5c,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038055,Dexi,1313,1329,1262,1216,1198,2003,1696,1398.01,904,1222
ENSMUSG00000038056,Kmt2c,15307.94,17665.76,17899,13675.99,14528.36,17213.42,16361.86,12704.29,11959.99,17444.12
ENSMUSG00000038057,Dbil5,26,20,46,5,15,61,23,27,13,13
ENSMUSG00000038058,Nod1,3102,2914,3483,2003,1877,3072,3497,2411,1430,2633.59
ENSMUSG00000038059,Smim3,786,454,1555,629,606,341,879,509,700,712.93
ENSMUSG00000038060,Dlec1,20,16,15,25,43,2,15,6,25,27
ENSMUSG00000038064,Cldn22,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038065,Mturn,426,346,323,432,381.94,360,639,358,328,524
ENSMUSG00000038067,Csf3,7,16,103,0,0,15,19,31,1,1
ENSMUSG00000038068,Rnf144b,8469.25,8150,8449,5277,4880,8458,13188,9825,4893.68,6926.87
ENSMUSG00000038069,Cdkn2aip,1456,1384,1386,2702,4644.89,1406,1854,1235,2285,3484.44
ENSMUSG00000038070,Cntln,703,392,815,645,751,322,618.66,349,625,828
ENSMUSG00000038071,Npy6r,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000038072,Galnt11,1493.59,1382.97,1600.02,1099.7,1131,1635.04,1871,1336.21,1134,1716
ENSMUSG00000038074,Fkbp14,314.98,184,346,746,926,93,474,172,787,803
ENSMUSG00000038077,Kcna6,99,106,80,130,105,27,155,80,121,118
ENSMUSG00000038079,Tmem237,644,523,480,443,446,626,795,474,456,510.27
ENSMUSG00000038080,Kdm1b,2893.09,2570.49,2806.78,2318.99,1751,3128.09,2902,2228,1839,2464
ENSMUSG00000038084,Opa1,5723,5277,6475.98,3760.02,4039,5857,6818,4904,3521,5567.83
ENSMUSG00000038085,Cnbd2,36,35.03,34,27,32.88,28,37,25,28.66,46.32
ENSMUSG00000038086,Hspb2,1,1,2,11,6,1,12,5,11,14
ENSMUSG00000038092,Hsd3b5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038094,Atp13a4,2480,1458,1477,929,660,2803,2311.01,2472,824,872
ENSMUSG00000038095,Sbno1,10350.05,11689,11136.56,9552.63,8769.56,10408.43,10937.14,9679.47,7713.1,12194.16
ENSMUSG00000038102,Trappc11,4329,3998.37,4443,3579,3963,4469.02,4927.42,3553,3174,4903.99
ENSMUSG00000038112,AW551984,31,31,34,17,20,11,54,8,11,11
ENSMUSG00000038115,Ano2,96,3,5,147,53,141,75,183,23.67,61
ENSMUSG00000038116,Phf20,1833.05,1441.73,1970.47,1356.12,1198.77,1484.3,2013.89,1422.77,1385.4,1842.43
ENSMUSG00000038119,Cdon,4075,5247,6307.67,2359,3389.96,3425,4736.18,3673.04,2463,4066
ENSMUSG00000038121,Fam210a,3800,3339,3874,2863,2831,3290,3821,2740,2588,3930.81
ENSMUSG00000038122,Tbc1d32,797,544,728,616,646,616,793.39,508,639,1021
ENSMUSG00000038126,Mphosph9,484,297,539.99,410,443,172,280,217,352,571
ENSMUSG00000038127,Ccdc50,6593.97,5726.94,7487.47,5863.94,5470.99,5534.95,9518.93,6161.27,5721.97,8539.12
ENSMUSG00000038128,Camk4,79,57,87,155,118,36,140,31,126,110
ENSMUSG00000038132,Rbm24,45,13,33,12,11,28,30,16,9,5
ENSMUSG00000038135,Crygn,0,1,0,1,1,0,0,2,0,0
ENSMUSG00000038141,Tmem181a,4198.91,3290.48,4111.31,3367.55,3843.44,3910.44,3293.31,2348.53,2278.77,4219.33
ENSMUSG00000038143,Stox2,5769.04,6927.64,7370.94,4983.02,6468.91,5510.82,6123.07,4320.61,4263.5,6668.48
ENSMUSG00000038145,Snrk,10368.26,10933.96,10343.07,9925.22,12234,11324,11426.56,8855,7583,12996.62
ENSMUSG00000038146,Notch3,13089.02,12334.33,13737,8975.41,11253.74,11765.42,12538,8540,8354.56,13006.67
ENSMUSG00000038147,Cd84,145,93,422,146.02,159,119,277,162,183,217
ENSMUSG00000038148,Cldn16,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038150,Ormdl3,4981.92,3907.84,5089.96,4149,4193,3987.98,6340.94,4421,3030,5878.51
ENSMUSG00000038151,Prdm1,8123.96,11474.31,8502,10401,9170.22,18448.98,15416,10407.07,7716.5,8226.39
ENSMUSG00000038155,Gstp2,43.44,106.08,25.3,130.53,152.98,29.97,50.3,39.9,125.9,153.49
ENSMUSG00000038156,Spon1,3335.96,3155,4866,8267.01,8497.21,1808,5697.7,2597.57,7738,9245.99
ENSMUSG00000038160,Atg5,2204,1709,2176,1601,1458,2034,2748,2058,1534,2252.01
ENSMUSG00000038167,Plekhg6,2705.64,3225.96,2468,3138,2651.01,3738.2,3376,4056.7,2542,4048.01
ENSMUSG00000038168,Leprel1,1545,1882,2169,858,1019,1967.98,1968,1553,707,1422
ENSMUSG00000038170,Pde4dip,1968.02,1429,2561.01,2581.46,2805,1078,1874,1237,2253,3467.5
ENSMUSG00000038172,Ttc39b,8204,7979,9261,6734,5828.98,8746.23,10509,6389,6219,6919.93
ENSMUSG00000038173,Enpp6,59,21,63,142,256,25,94,51,297,408
ENSMUSG00000038174,Fam126b,3053,2631.92,2697.95,2659,2575.05,3001,3339,2827,2827,4493.97
ENSMUSG00000038175,Mylip,4117.67,2961.04,3090.68,5756.96,3902,3095,4104.04,3152.2,4808,7867.03
ENSMUSG00000038178,Slc43a2,1735,1298,2003,1184,1531,1032,1293,847,1010,1249.89
ENSMUSG00000038179,Slamf7,51,8,15,34,26,28,10,21,18,31.07
ENSMUSG00000038180,Spag4,7,6,5,11,11,2,10,4,16,12
ENSMUSG00000038181,Chpf2,2268.03,2205,2676,2803.18,2667.86,2403,3770,2248,2753,3201
ENSMUSG00000038187,Btbd10,2049,1885,2280,1867,1357.02,2548.99,2616,2002,1574,1892
ENSMUSG00000038188,Scarf1,86,59,191,196,231,51,102,103,234,328
ENSMUSG00000038192,Cer1,0,0,2,0,0,0,0,0,0,0
ENSMUSG00000038193,Hand2,10,7,2,31,31,12,15,7,44,28
ENSMUSG00000038195,Rilp,28,23,31,36,25,15,47,21,27,54
ENSMUSG00000038199,4931409K22Rik,1,0,0,0,1,0,0,0,0,0
ENSMUSG00000038201,Kcna7,14,15,19,1,3,11,17,2,7,7
ENSMUSG00000038203,Hoxa13,196.64,150,184,570,423.01,102,485,218,462,477
ENSMUSG00000038204,Asb10,0,1,0,2,4,2,1,0,6,4
ENSMUSG00000038205,Prkab2,1119.81,1049,876,1075,850,827.87,1084,896,851,907
ENSMUSG00000038206,Fbxo8,2307,1912,2073,1527,1369,2512,3240,2551,1664,2341.88
ENSMUSG00000038208,Pgap3,1809,1667,1890.04,1097,1330,2233,2374.76,1938,1036,1569.01
ENSMUSG00000038209,Itln1,0,8,1,5,1,4,14,5,2,0
ENSMUSG00000038210,Hoxa11,88,59,117,205,176,26,124,46,196,166
ENSMUSG00000038212,Hiatl1,7345,6335.64,7284.95,5218.79,4539.95,7558.17,9741.73,7781.76,5216.96,7298.74
ENSMUSG00000038213,Tapbpl,747.01,697,607,419,389,610,841,549,356,420
ENSMUSG00000038214,Bend3,1213,1102,1605,913,1148,1084,1242,909,832,1508
ENSMUSG00000038215,Cep44,623,525,520,469,410.95,525,799,558,623,824
ENSMUSG00000038216,Pnmt,8,1,5,3,7,5,0,4,4,0
ENSMUSG00000038217,Tlcd2,218.31,143.49,320.78,180.18,199.1,141.2,210.43,153.18,151.31,244.04
ENSMUSG00000038224,Serpinf2,26,2,6,3,5,11,8,8,3,6
ENSMUSG00000038225,Primpol,233,139,232,137,161,112,133,141,169,240
ENSMUSG00000038227,Hoxa9,4511,4193.01,4457,4434.99,3494,6075.35,7424,5010.88,4272,5654
ENSMUSG00000038233,Fam198a,41,42,76,74,34,6.88,96,27,105,119
ENSMUSG00000038235,F11r,9814,8739.11,9571.95,10028.54,9677.77,10059.16,14110.28,10034.08,8816.5,12243.88
ENSMUSG00000038236,Hoxa7,1597.94,1629.6,1935,726,593,1924,2214,1381.58,558.99,703
ENSMUSG00000038239,Hrc,7,7,3,5,6,1,3,6,15,3
ENSMUSG00000038240,Pdss2,393,262,336,360,332,260,345,277,342,445
ENSMUSG00000038241,Cep250,1552.05,1600.52,2153.98,1219,1668.92,801.99,881,611.95,932,1199
ENSMUSG00000038242,Aox4,7413.19,3826,2357,180,495,6380,2547,3061,370,242
ENSMUSG00000038244,Mical2,5726.95,6768,7440.04,8480,12200,7357,7724.99,5194.27,7690.53,10029
ENSMUSG00000038246,Fam50b,0,0,0,0,1,0,1,0,3,0
ENSMUSG00000038248,Sobp,66,100,103,213,266,38,135,37,181,201
ENSMUSG00000038250,Usp38,4870.99,5404.18,5100,6802,6885.59,7751.5,7088,5320,5488,7259
ENSMUSG00000038252,Ncapd2,4815.31,3165.49,6782.34,1903.37,3087.24,1373.17,2428.15,1760.32,2014.43,3808.42
ENSMUSG00000038253,Hoxa5,114,93,127,55,54,86,110,69.92,53,66
ENSMUSG00000038255,Neurod2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038256,Bcl9,2666.84,3007.37,3666.28,2302.39,3586.31,2306.01,2963,1910.99,1839,3242.77
ENSMUSG00000038257,Glra3,16,4,10,5,0,6,6,4,8,0
ENSMUSG00000038259,Gdf5,14,10,8,9,19,6,8,5,0,15
ENSMUSG00000038260,Trpm4,4803,5096,4820,2838.98,3027.16,4827,6748,4413,3080,4056.98
ENSMUSG00000038264,Sema7a,669,352,679,942,1033,290,660,362,700.87,826
ENSMUSG00000038267,Slc22a23,12507,13976.74,13853.69,10697.67,9456.2,18442.93,16281.89,11933.51,7222.01,8278
ENSMUSG00000038268,Ovca2,762.3,496.07,650.74,692.96,635.23,471.52,818.02,717.88,606.51,870.64
ENSMUSG00000038271,Iffo1,111,84,130,198,182.1,49,125,66,229,205
ENSMUSG00000038274,Fau,43554.26,29877.42,34074.31,26949.61,19848.35,43580,58806.43,48110.52,27534.93,33343.5
ENSMUSG00000038276,Asic3,0,0,0,0,5,0,0,0,1,1
ENSMUSG00000038279,Nop2,2466.97,2172,2799.99,2436,2393,2287,2063.6,1771,1421,2673.81
ENSMUSG00000038280,Ostm1,2472,2083,2770.82,2159,1857,2487,2971,2162,1885,3063
ENSMUSG00000038286,Bphl,660,501,637.05,477,417,568,810,605,476,691
ENSMUSG00000038290,Smg6,4614.43,4880,4814.94,3668,4111,4936.85,5952.48,3742,3072.99,4567
ENSMUSG00000038291,Snx25,573,511,685,510,520,368,559,347,440,634
ENSMUSG00000038292,Ccdc155,10,4,9,17,23,4,2,6,6,39
ENSMUSG00000038295,Atg9b,1507,1907,1300,5365.5,9612.83,2011,1649,1215,3758,4096
ENSMUSG00000038296,Galnt18,3752.55,3612,4431,1189,1695.79,3389,3169,2782,1513,2694.89
ENSMUSG00000038298,Pdzk1,1,1,2,0,5,0,0,0,0,0
ENSMUSG00000038299,Wdr36,4179.18,3254,4081,2976,2984.99,3757,4842,3699.97,2936,4754
ENSMUSG00000038300,Pth2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038301,Snx10,398,288,1070,751,866,261.07,575,362.35,645,2412
ENSMUSG00000038302,Lace1,411,344,362,368,369,298,333,240,283,337
ENSMUSG00000038304,Cd160,0,0,0,0,0,0,3,0,0,0
ENSMUSG00000038305,Spats2l,1636.52,1826.94,1912,1223,1383.01,1425,2254,1319,1164,1280
ENSMUSG00000038312,Edem2,1837,1354,1692,1222,1228,1379,1743,1285,1105,1635
ENSMUSG00000038319,Kcnh2,86,157,118,93,293,100,117,56,103,71
ENSMUSG00000038323,1700066M21Rik,908.11,510,848,618,454,655,888,665,650,811
ENSMUSG00000038324,Trpc4ap,7434,6890,7978,4983,5006.81,7923.23,9554.99,6873,4359.99,6448
ENSMUSG00000038327,Serpinb9f,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038330,C87499,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038331,Satb2,854,752,1033,2146,2309.49,383,1384.83,447,1873.95,1323
ENSMUSG00000038332,Sesn1,6667,5492,4454.48,3631.22,3696,6337,7816,5289,3897,5773.4
ENSMUSG00000038335,Tsr1,2772.11,2561,2719,3029,2671,2224,2400,2217,2121,3692
ENSMUSG00000038342,Mlxip,2434.1,2566,3342.89,2442,2837.41,2006,2231.02,1546.99,1696,2752
ENSMUSG00000038344,Txlng,1032.32,1082.08,1031.64,1604.15,2499.74,1388.67,1437.53,1086.16,1506.17,2379.71
ENSMUSG00000038346,Zfp384,3908.05,3860.85,4773.26,2526,2653.06,4141.62,4507.5,3222.74,1927.84,2922.9
ENSMUSG00000038347,Tcte2,82,71,101,156,217,92,47,75,78,197
ENSMUSG00000038349,Plcl1,171,162.9,156,371,344,125,375,225,511,404
ENSMUSG00000038351,Sgsm2,2094,2715,2852.41,1999,2297.91,2794.87,2995,2623,1819.45,2804
ENSMUSG00000038352,Arl5c,29,26,22,40,34,18,71,24,37,51
ENSMUSG00000038354,Ankrd35,15582.9,18021.22,14420.99,8528.53,6940.92,20803.47,18587.28,13514.58,5796.9,7123.46
ENSMUSG00000038357,Camp,2,0,3,0,0,0,0,0,9,40
ENSMUSG00000038365,Fbxo25,406,308,440,709,424,242,452,324,449,722
ENSMUSG00000038366,Lasp1,4016,3162.48,5957.8,4807.47,5911.75,2148.68,3657.72,2633.8,2995.05,4470.98
ENSMUSG00000038368,Focad,3210.85,2933,3230,1911,2313,3117,3429,2646,1991,2875
